epoch,accuracy,dice_coef,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
105,0.9907180070877075,0.8576834797859192,0.15251196920871735,1e-06,0.9369760751724243,0.9903963804244995,0.9904089570045471,0.9968001842498779,0.9894732236862183,0.8427510857582092,0.16941359639167786,0.9418151378631592,0.9891812205314636,0.9892037510871887,0.9963961243629456
106,0.9912624359130859,0.8607114553451538,0.14608891308307648,1e-06,0.9406783580780029,0.9909361600875854,0.9909514784812927,0.9969806671142578,0.9894672632217407,0.8423344492912292,0.16980621218681335,0.944306492805481,0.9891772270202637,0.9891985654830933,0.9963949918746948
107,0.9910553097724915,0.8585164546966553,0.14878098666667938,1e-06,0.9389494061470032,0.9907266497612,0.990744948387146,0.9969112277030945,0.9894214272499084,0.8416348695755005,0.170452281832695,0.942183256149292,0.9891291856765747,0.9891526699066162,0.9963786602020264
108,0.9910087585449219,0.8531250357627869,0.15237747132778168,1e-06,0.9413424134254456,0.9906815886497498,0.9906967878341675,0.996896505355835,0.9894786477088928,0.841403603553772,0.1706622689962387,0.942806601524353,0.9891869425773621,0.989208459854126,0.9963979125022888
109,0.9907748103141785,0.8503946661949158,0.15883785486221313,1e-06,0.9374512434005737,0.9904560446739197,0.9904728531837463,0.9968210458755493,0.9894891381263733,0.8414412140846252,0.17107801139354706,0.9439818859100342,0.9891968965530396,0.9892169833183289,0.9964009523391724
110,0.9906148910522461,0.8485498428344727,0.15962865948677063,1e-06,0.9405239820480347,0.9902874231338501,0.9903048276901245,0.9967648386955261,0.9894546866416931,0.8426386713981628,0.17014436423778534,0.9452412128448486,0.9891604781150818,0.9891846179962158,0.9963892102241516
111,0.9910634756088257,0.8560662865638733,0.15142111480236053,1e-06,0.9415870308876038,0.990736186504364,0.9907522201538086,0.9969144463539124,0.9894288182258606,0.8420351147651672,0.17118754982948303,0.9462782144546509,0.989139199256897,0.9891601800918579,0.9963821768760681
112,0.9908681511878967,0.8558663129806519,0.150983527302742,1e-06,0.9413121938705444,0.9905461668968201,0.990563154220581,0.9968505501747131,0.9894631505012512,0.8415228724479675,0.1714654415845871,0.9461846351623535,0.989173412322998,0.9891960620880127,0.9963938593864441
113,0.99103182554245,0.8564361929893494,0.14826129376888275,1e-06,0.9414199590682983,0.9906984567642212,0.990713357925415,0.9969010353088379,0.9894288778305054,0.8408070802688599,0.17176572978496552,0.9444913864135742,0.9891411066055298,0.989161491394043,0.9963822364807129
114,0.9908943772315979,0.8542940616607666,0.1524224877357483,1e-06,0.9411790370941162,0.9905611872673035,0.9905776381492615,0.9968557357788086,0.9894991517066956,0.8414666652679443,0.1716553270816803,0.9464337229728699,0.9892072081565857,0.9892300963401794,0.9964048862457275
115,0.9909594655036926,0.858397364616394,0.14775699377059937,1e-06,0.94126957654953,0.9906272292137146,0.9906418323516846,0.9968780279159546,0.9894636869430542,0.8401502370834351,0.17229855060577393,0.9456383585929871,0.9891704320907593,0.9891936779022217,0.9963923692703247
116,0.990857720375061,0.852501392364502,0.1541181206703186,1e-06,0.9412698745727539,0.9905340075492859,0.9905466437339783,0.9968464970588684,0.9894477128982544,0.8404539823532104,0.17177540063858032,0.9427520036697388,0.989155113697052,0.9891775250434875,0.9963873624801636
117,0.9910293817520142,0.8560874462127686,0.15074096620082855,1e-06,0.9424268007278442,0.9907036423683167,0.9907212257385254,0.9969033002853394,0.9894865155220032,0.8410924077033997,0.1712125986814499,0.9448615908622742,0.9891974329948425,0.9892182946205139,0.9964011311531067
118,0.9906201362609863,0.8549189567565918,0.1541067361831665,1e-06,0.9376124143600464,0.9902898073196411,0.9903045892715454,0.9967659711837769,0.9895043969154358,0.8411253094673157,0.17073045670986176,0.9431232213973999,0.9892127513885498,0.9892356395721436,0.9964075684547424
119,0.991023600101471,0.8564634323120117,0.15106961131095886,1e-06,0.9407151937484741,0.9907057285308838,0.9907197952270508,0.9969041347503662,0.9895204901695251,0.8412975072860718,0.1704234778881073,0.9432995319366455,0.9892257452011108,0.9892482757568359,0.9964120984077454
120,0.991000771522522,0.8573498725891113,0.15032115578651428,1e-06,0.9399510622024536,0.9906774759292603,0.9906951189041138,0.9968938231468201,0.9894812107086182,0.8408108949661255,0.17095039784908295,0.9417440295219421,0.9891873598098755,0.9892081618309021,0.9963988661766052
121,0.9912230968475342,0.8642617464065552,0.14241912961006165,1e-06,0.939601719379425,0.9908909797668457,0.9909074306488037,0.9969651699066162,0.9894613027572632,0.8413417935371399,0.17061029374599457,0.9440673589706421,0.9891700744628906,0.9891920685768127,0.9963933825492859
122,0.9908993244171143,0.8591893315315247,0.14728206396102905,1e-06,0.939298689365387,0.9905675053596497,0.9905813932418823,0.9968585968017578,0.9895009398460388,0.8402027487754822,0.17189644277095795,0.946256160736084,0.9892123341560364,0.9892343878746033,0.9964064955711365
123,0.991288959980011,0.8604269027709961,0.1461062878370285,1e-06,0.9424080848693848,0.9909667372703552,0.9909813404083252,0.9969902038574219,0.9894823431968689,0.8415936231613159,0.17042472958564758,0.9444864988327026,0.9891917705535889,0.9892153739929199,0.9964006543159485
124,0.9911444783210754,0.8606976270675659,0.14622843265533447,1e-06,0.9407436847686768,0.9908182621002197,0.9908337593078613,0.9969418048858643,0.9895299673080444,0.8413904309272766,0.17060008645057678,0.9482680559158325,0.9892398715019226,0.9892625212669373,0.996415913105011
125,0.9911907315254211,0.8614954352378845,0.1452295333147049,1e-06,0.9444983005523682,0.9908648729324341,0.9908833503723145,0.9969570636749268,0.9894548654556274,0.8411389589309692,0.17131051421165466,0.9450289011001587,0.9891659617424011,0.9891887903213501,0.9963909983634949
126,0.9905205368995667,0.8488898873329163,0.15821926295757294,1e-06,0.9431162476539612,0.9902013540267944,0.99021977186203,0.9967352747917175,0.9894806742668152,0.8404564261436462,0.1718026101589203,0.9463644027709961,0.9891908168792725,0.9892131686210632,0.9963991045951843
127,0.9908665418624878,0.8571356534957886,0.1506650596857071,1e-06,0.9429398775100708,0.9905401468276978,0.9905571937561035,0.9968483448028564,0.9894593954086304,0.8415267467498779,0.1708238124847412,0.9448484778404236,0.9891660213470459,0.989189088344574,0.996390700340271
128,0.9910790324211121,0.8588968515396118,0.1485714465379715,1e-06,0.9420769214630127,0.9907547831535339,0.9907705187797546,0.9969203472137451,0.9895209670066833,0.8414114117622375,0.17078910768032074,0.9473181962966919,0.9892313480377197,0.9892539978027344,0.9964133501052856
129,0.9909507036209106,0.8606390953063965,0.145777627825737,1e-06,0.9418896436691284,0.9906220436096191,0.9906381964683533,0.9968761205673218,0.9894647002220154,0.84150630235672,0.17090533673763275,0.9479250311851501,0.9891754388809204,0.9891980290412903,0.9963942170143127
130,0.9909905195236206,0.8597980737686157,0.14764034748077393,1e-06,0.9435955882072449,0.9906626343727112,0.9906788468360901,0.9968898892402649,0.9895083904266357,0.8427931666374207,0.16942369937896729,0.9483912587165833,0.9892165064811707,0.9892407059669495,0.9964081645011902
131,0.9910892248153687,0.8601433038711548,0.1459127515554428,1e-06,0.9430136680603027,0.9907562136650085,0.9907763004302979,0.9969211220741272,0.9895328283309937,0.841044008731842,0.1711519956588745,0.9478675723075867,0.9892435669898987,0.9892652034759521,0.9964165687561035
132,0.991371750831604,0.8677904009819031,0.13880935311317444,1e-06,0.9437594413757324,0.9910326600074768,0.9910508990287781,0.9970119595527649,0.9895248413085938,0.841834545135498,0.1702888160943985,0.9463422298431396,0.989234209060669,0.9892563223838806,0.9964138865470886
133,0.9912131428718567,0.8617858290672302,0.14432291686534882,1e-06,0.9431215524673462,0.9908859133720398,0.9909048676490784,0.9969636797904968,0.989530622959137,0.8425148725509644,0.17018446326255798,0.946838915348053,0.9892397522926331,0.989262044429779,0.9964145421981812
134,0.9911386966705322,0.8632038831710815,0.14248207211494446,1e-06,0.9410345554351807,0.9908055067062378,0.9908222556114197,0.9969364404678345,0.9894769191741943,0.8419489860534668,0.17034034430980682,0.9451504945755005,0.9891830682754517,0.9892065525054932,0.996396541595459
135,0.9910323023796082,0.8564419746398926,0.1508648693561554,1e-06,0.941271185874939,0.9906986951828003,0.9907171130180359,0.99690181016922,0.989482581615448,0.8416444659233093,0.1710338592529297,0.9465586543083191,0.9891910552978516,0.9892136454582214,0.9963993430137634
136,0.991077184677124,0.8520958423614502,0.15333126485347748,1e-06,0.9434983730316162,0.9907543063163757,0.9907705783843994,0.9969196319580078,0.9895234107971191,0.8415096402168274,0.17091861367225647,0.9473121166229248,0.9892280101776123,0.989250659942627,0.9964122772216797
137,0.9907828569412231,0.8569165468215942,0.15043826401233673,1e-06,0.9427522420883179,0.9904559850692749,0.9904710650444031,0.9968203902244568,0.9895603060722351,0.8419569134712219,0.17035964131355286,0.9463626146316528,0.9892643690109253,0.9892877340316772,0.9964232444763184
138,0.9909574389457703,0.8560798168182373,0.15184009075164795,1e-06,0.9421038627624512,0.9906241297721863,0.9906423091888428,0.9968768358230591,0.9894967079162598,0.8403076529502869,0.17125944793224335,0.9463769793510437,0.9892048835754395,0.9892284274101257,0.9964038133621216
139,0.9908742904663086,0.8567755818367004,0.15007397532463074,1e-06,0.9422802925109863,0.9905459880828857,0.9905616044998169,0.9968500137329102,0.9895331263542175,0.8420873880386353,0.1702168732881546,0.945622980594635,0.9892401099205017,0.9892639517784119,0.9964161515235901
140,0.9913403391838074,0.8625354766845703,0.14499494433403015,1e-06,0.9418137073516846,0.9910032749176025,0.9910200834274292,0.9970038533210754,0.9895192980766296,0.8415824770927429,0.17024149000644684,0.9448056221008301,0.9892301559448242,0.9892529845237732,0.9964128732681274
141,0.9908934235572815,0.8584925532341003,0.15023428201675415,1e-06,0.9452154636383057,0.9905751943588257,0.990595817565918,0.9968599081039429,0.9895641803741455,0.8416003584861755,0.17078754305839539,0.9501850008964539,0.9892735481262207,0.989296555519104,0.9964276552200317
142,0.9912958145141602,0.8594592809677124,0.14780153334140778,1e-06,0.9446544647216797,0.9909716844558716,0.990989089012146,0.9969918131828308,0.9895216822624207,0.8420529961585999,0.17025764286518097,0.948830246925354,0.9892306923866272,0.9892541766166687,0.9964128732681274
143,0.9915294647216797,0.8661383390426636,0.14089035987854004,1e-06,0.9442774057388306,0.9911933541297913,0.9912073612213135,0.9970666170120239,0.9894758462905884,0.8408016562461853,0.17129860818386078,0.9489074349403381,0.9891864657402039,0.9892089366912842,0.9963979721069336
144,0.9909653663635254,0.8577830791473389,0.14918191730976105,1e-06,0.9446600675582886,0.9906324744224548,0.9906513094902039,0.9968788623809814,0.9895193576812744,0.8409164547920227,0.17103536427021027,0.947835385799408,0.9892274141311646,0.9892500042915344,0.9964113831520081
145,0.9911617040634155,0.8596702218055725,0.1484690010547638,1e-06,0.9437217116355896,0.9908333420753479,0.9908508062362671,0.996945321559906,0.989592969417572,0.8420730233192444,0.16984547674655914,0.9499717950820923,0.9893046021461487,0.9893274307250977,0.9964371919631958
146,0.9912086725234985,0.8616145253181458,0.14470712840557098,1e-06,0.9436191320419312,0.9908822178840637,0.9909036755561829,0.9969624876976013,0.9895944595336914,0.8409849405288696,0.17066121101379395,0.94987952709198,0.989305853843689,0.9893283843994141,0.9964371919631958
147,0.9913183450698853,0.8594343662261963,0.1476188749074936,1e-06,0.9477977752685547,0.9909944534301758,0.9910141825675964,0.9969998598098755,0.9896090626716614,0.8415398597717285,0.17019042372703552,0.951012372970581,0.9893171191215515,0.9893412590026855,0.9964411854743958
148,0.9913466572761536,0.8632155656814575,0.14433693885803223,1e-06,0.9451394081115723,0.9910223484039307,0.9910387396812439,0.99700927734375,0.9895794987678528,0.8409551978111267,0.17043185234069824,0.949939489364624,0.9892932772636414,0.9893164038658142,0.9964330792427063
149,0.9910735487937927,0.8583316206932068,0.1483205407857895,1e-06,0.946274995803833,0.9907496571540833,0.9907659292221069,0.996918261051178,0.9896084070205688,0.8411794304847717,0.17002403736114502,0.950681209564209,0.9893187880516052,0.9893426895141602,0.9964415431022644
150,0.9912832975387573,0.8615740537643433,0.14587749540805817,1e-06,0.9451168775558472,0.9909465909004211,0.9909648895263672,0.9969844222068787,0.9895836710929871,0.8409543633460999,0.17000968754291534,0.9482384324073792,0.9892916679382324,0.9893150925636292,0.9964315891265869
151,0.9910038709640503,0.8572971224784851,0.14890886843204498,1e-06,0.9442024827003479,0.9906689524650574,0.9906887412071228,0.9968926310539246,0.9895724058151245,0.8420899510383606,0.16936743259429932,0.9479057192802429,0.9892843961715698,0.989308774471283,0.9964305758476257
152,0.9910528063774109,0.8582483530044556,0.14840087294578552,1e-06,0.9442309141159058,0.9907246232032776,0.990745484828949,0.9969107508659363,0.9895364046096802,0.8412705063819885,0.17020483314990997,0.9462378025054932,0.98924320936203,0.9892669320106506,0.9964169859886169
153,0.9914765357971191,0.860899031162262,0.14693456888198853,1e-06,0.9454188346862793,0.9911444783210754,0.9911630153656006,0.9970504641532898,0.9895197153091431,0.8414984941482544,0.16997285187244415,0.9468445777893066,0.9892280697822571,0.9892505407333374,0.9964110255241394
154,0.9912592172622681,0.8597983121871948,0.148054301738739,1e-06,0.9445774555206299,0.9909332394599915,0.9909502267837524,0.9969795346260071,0.9895489811897278,0.8415377736091614,0.17024114727973938,0.946749210357666,0.9892585873603821,0.9892834424972534,0.9964231252670288
155,0.9910212755203247,0.857111394405365,0.1486818790435791,1e-06,0.9443808794021606,0.9906980991363525,0.9907153844833374,0.9969017505645752,0.9895440936088562,0.8412578701972961,0.17023761570453644,0.9464850425720215,0.9892539381980896,0.9892785549163818,0.9964205026626587
156,0.9911290407180786,0.8617671728134155,0.1443331241607666,1e-06,0.944827675819397,0.9908026456832886,0.990824818611145,0.9969366788864136,0.9895491003990173,0.8413516879081726,0.17023825645446777,0.9461318254470825,0.9892570972442627,0.9892805814743042,0.9964215755462646
157,0.9911438226699829,0.8596076369285583,0.14561015367507935,1e-06,0.9410793781280518,0.9908093214035034,0.9908244609832764,0.9969384670257568,0.9895684719085693,0.8413050770759583,0.17016443610191345,0.9486052989959717,0.9892745018005371,0.9892985820770264,0.9964269995689392
158,0.99131840467453,0.863573431968689,0.1427098661661148,1e-06,0.9413689374923706,0.9909864068031311,0.9910034537315369,0.996997058391571,0.9895108342170715,0.8416520357131958,0.16984757781028748,0.9456608891487122,0.9892168641090393,0.9892399311065674,0.9964086413383484
159,0.9913468956947327,0.8639745712280273,0.14316540956497192,1e-06,0.9445550441741943,0.9910195469856262,0.9910402297973633,0.997008740901947,0.9895524382591248,0.8429577946662903,0.1686413288116455,0.9466445446014404,0.9892593622207642,0.989282488822937,0.9964221715927124
160,0.9911879897117615,0.8587289452552795,0.14863744378089905,1e-06,0.9403194189071655,0.9908483028411865,0.9908639788627625,0.9969516396522522,0.989546000957489,0.8414588570594788,0.17048558592796326,0.9450348615646362,0.9892544746398926,0.9892770648002625,0.9964192509651184
161,0.991078794002533,0.8601378798484802,0.14706012606620789,1e-06,0.9437591433525085,0.9907456636428833,0.9907634258270264,0.9969179034233093,0.9896094799041748,0.8422027230262756,0.16930639743804932,0.9481323957443237,0.9893189072608948,0.9893426895141602,0.9964426755905151
162,0.9913273453712463,0.8582280874252319,0.1490088254213333,1e-06,0.9418240189552307,0.9909990429878235,0.9910142421722412,0.9970014691352844,0.9895785450935364,0.8426938056945801,0.16891057789325714,0.9461316466331482,0.9892902970314026,0.9893143177032471,0.9964321255683899
163,0.9912376999855042,0.8594899773597717,0.14866454899311066,1e-06,0.9447566270828247,0.9909073710441589,0.9909277558326721,0.996971070766449,0.9895866513252258,0.8428171277046204,0.16863802075386047,0.9488774538040161,0.9892956614494324,0.9893196821212769,0.9964343905448914
164,0.9913627505302429,0.8624804019927979,0.14366689324378967,1e-06,0.9440310001373291,0.9910236597061157,0.9910408854484558,0.9970095157623291,0.9895768761634827,0.8416902422904968,0.16942104697227478,0.9466716647148132,0.9892871379852295,0.9893109202384949,0.9964315295219421
165,0.9911095499992371,0.8632452487945557,0.14313580095767975,1e-06,0.9441123008728027,0.9907673001289368,0.9907873868942261,0.9969240427017212,0.9895600080490112,0.8415401577949524,0.169542133808136,0.9489747881889343,0.9892698526382446,0.989295482635498,0.996425449848175
166,0.9911644458770752,0.8582862019538879,0.14803333580493927,1e-06,0.9461693167686462,0.990829348564148,0.9908474683761597,0.9969444870948792,0.9895381331443787,0.842287540435791,0.16930627822875977,0.9469388127326965,0.9892492294311523,0.9892738461494446,0.9964182376861572
167,0.9910760521888733,0.8554107546806335,0.15231285989284515,1e-06,0.943394124507904,0.9907501339912415,0.9907674193382263,0.9969184398651123,0.9896152019500732,0.8432617783546448,0.1681949645280838,0.9474950432777405,0.9893285632133484,0.9893544912338257,0.996445894241333
168,0.9916439652442932,0.8627595901489258,0.14336071908473969,1e-06,0.9429274797439575,0.9913116693496704,0.9913309216499329,0.9971069097518921,0.9895948767662048,0.843346893787384,0.16797074675559998,0.9481122493743896,0.9893044829368591,0.9893296957015991,0.9964368939399719
169,0.9911801218986511,0.8614607453346252,0.14619199931621552,1e-06,0.9428790807723999,0.9908505082130432,0.9908691644668579,0.9969521760940552,0.9895767569541931,0.8429659008979797,0.168128103017807,0.9450725317001343,0.9892827272415161,0.9893074631690979,0.9964302182197571
170,0.9910312294960022,0.8577419519424438,0.14824257791042328,1e-06,0.9427975416183472,0.9907054305076599,0.9907242655754089,0.9969037175178528,0.9896106123924255,0.8427960872650146,0.16853226721286774,0.9477155208587646,0.9893192052841187,0.9893450736999512,0.9964415431022644
171,0.9915753602981567,0.8645353317260742,0.14132383465766907,1e-06,0.9477825164794922,0.9912495613098145,0.9912716150283813,0.9970858097076416,0.9896814823150635,0.8437556028366089,0.1680387556552887,0.9527987837791443,0.9893949627876282,0.989420473575592,0.9964666962623596
172,0.9912977814674377,0.8612951636314392,0.1463441252708435,1e-06,0.9484870433807373,0.9909748435020447,0.9909947514533997,0.9969937205314636,0.9896157383918762,0.8423305749893188,0.16882666945457458,0.9513580799102783,0.9893277883529663,0.9893521666526794,0.9964450597763062
173,0.991406261920929,0.8639047741889954,0.144014373421669,1e-06,0.9492137432098389,0.9910796880722046,0.991100013256073,0.9970273971557617,0.9896778464317322,0.8429237604141235,0.16842728853225708,0.953633189201355,0.9893934726715088,0.9894179105758667,0.9964659810066223
174,0.9914045929908752,0.8614631295204163,0.14449648559093475,1e-06,0.9479780197143555,0.9910731315612793,0.9910929203033447,0.9970255494117737,0.9896497130393982,0.8424277305603027,0.1691286712884903,0.9509587287902832,0.9893625378608704,0.9893866181373596,0.9964560270309448
175,0.991153359413147,0.863953173160553,0.14299556612968445,1e-06,0.9465885162353516,0.9908215999603271,0.9908398389816284,0.9969425201416016,0.9896528720855713,0.8429032564163208,0.16881631314754486,0.9513896107673645,0.9893655180931091,0.9893903732299805,0.9964582324028015
176,0.9913923740386963,0.8617520928382874,0.14447146654129028,1e-06,0.9487806558609009,0.991070568561554,0.9910880923271179,0.9970250129699707,0.9896848201751709,0.8437668681144714,0.1681889146566391,0.9503278732299805,0.9893946647644043,0.9894201159477234,0.9964669942855835
177,0.9913632869720459,0.8627035021781921,0.1447262167930603,1e-06,0.9458494186401367,0.9910366535186768,0.9910575151443481,0.9970153570175171,0.9895962476730347,0.8434063196182251,0.16806265711784363,0.9477741718292236,0.9893084764480591,0.9893341064453125,0.9964380860328674
178,0.9913437962532043,0.8624346256256104,0.14367365837097168,1e-06,0.9467828273773193,0.9910167455673218,0.991036057472229,0.9970071315765381,0.9896342158317566,0.842280387878418,0.16935092210769653,0.9504904747009277,0.9893500804901123,0.989374577999115,0.9964523315429688
179,0.9912329316139221,0.8604103326797485,0.14644025266170502,1e-06,0.9479491114616394,0.9909104704856873,0.9909316301345825,0.99697345495224,0.9896649718284607,0.8435099124908447,0.1680804193019867,0.9516003131866455,0.9893777966499329,0.9894025325775146,0.996461033821106
180,0.9914275407791138,0.866848349571228,0.13967616856098175,1e-06,0.9478625059127808,0.991097092628479,0.991118311882019,0.9970347285270691,0.989693284034729,0.8432362675666809,0.168371319770813,0.9514097571372986,0.9894107580184937,0.989435613155365,0.9964721202850342
181,0.9915000796318054,0.8669412136077881,0.13948078453540802,1e-06,0.9463490843772888,0.9911699295043945,0.991188108921051,0.9970576167106628,0.989689826965332,0.842946469783783,0.16857662796974182,0.9499877691268921,0.9894056916236877,0.9894315600395203,0.9964699745178223
182,0.9913990497589111,0.8681648969650269,0.1376999020576477,1e-06,0.9458441734313965,0.9910662174224854,0.9910885691642761,0.9970235824584961,0.9896658658981323,0.8435445427894592,0.1677338182926178,0.9485722780227661,0.9893792271614075,0.9894040822982788,0.9964607357978821
183,0.9915803670883179,0.8680956959724426,0.1377963423728943,1e-06,0.9454775452613831,0.9912558794021606,0.9912757873535156,0.9970867037773132,0.9896960854530334,0.8426550030708313,0.16829408705234528,0.947748064994812,0.9894108772277832,0.9894353151321411,0.9964723587036133
184,0.9915284514427185,0.8680885434150696,0.13823175430297852,1e-06,0.9446195960044861,0.9911956787109375,0.9912123084068298,0.9970672130584717,0.9896589517593384,0.8422682285308838,0.16937245428562164,0.9476560354232788,0.9893693923950195,0.9893952012062073,0.9964585900306702
185,0.9915263056755066,0.8669746518135071,0.13868257403373718,1e-06,0.9449934959411621,0.9911944270133972,0.9912146329879761,0.9970662593841553,0.9896798729896545,0.8424694538116455,0.1693093329668045,0.9506996273994446,0.9893949031829834,0.9894194602966309,0.996467113494873
186,0.9912848472595215,0.861127495765686,0.14501667022705078,1e-06,0.9455232620239258,0.9909594058990479,0.9909764528274536,0.9969879388809204,0.9896872639656067,0.8421913385391235,0.1694745421409607,0.9505528211593628,0.9894000291824341,0.989425778388977,0.9964693784713745
187,0.9916126728057861,0.8671953082084656,0.13975338637828827,1e-06,0.9447760581970215,0.9912735223770142,0.991294264793396,0.997093141078949,0.9896780848503113,0.8427425622940063,0.16965177655220032,0.9499027729034424,0.9893919825553894,0.9894161820411682,0.9964662194252014
188,0.9915565848350525,0.8608173727989197,0.1448410153388977,1e-06,0.9460116028785706,0.9912281632423401,0.99124675989151,0.9970775246620178,0.9896825551986694,0.8430289626121521,0.16835862398147583,0.9489028453826904,0.9893957376480103,0.9894209504127502,0.9964678883552551
189,0.9914334416389465,0.8642803430557251,0.14263410866260529,1e-06,0.9433132410049438,0.9910947680473328,0.9911140203475952,0.9970340132713318,0.9896420836448669,0.843437135219574,0.16849862039089203,0.9481791257858276,0.9893572330474854,0.9893818497657776,0.9964540004730225
190,0.9915039539337158,0.8689062595367432,0.1382807195186615,1e-06,0.9447820782661438,0.9911741614341736,0.9911913871765137,0.9970607161521912,0.9896595478057861,0.8437950611114502,0.1682460904121399,0.9495503306388855,0.9893718957901001,0.9893977642059326,0.9964591860771179
191,0.9915217161178589,0.8655722737312317,0.14143989980220795,1e-06,0.9458470344543457,0.9911925196647644,0.9912108778953552,0.9970653057098389,0.9896771311759949,0.843106210231781,0.16915221512317657,0.9513506889343262,0.9893898367881775,0.9894155263900757,0.996465802192688
192,0.9911708831787109,0.8586376905441284,0.14833931624889374,1e-06,0.9460997581481934,0.9908402562141418,0.9908607602119446,0.9969481229782104,0.9896960258483887,0.8442631363868713,0.1675717532634735,0.9510055780410767,0.9894137382507324,0.9894384741783142,0.9964730739593506
193,0.9915690422058105,0.8620019555091858,0.14392556250095367,1e-06,0.9489538073539734,0.9912434220314026,0.9912620782852173,0.9970831871032715,0.9896801710128784,0.8436009883880615,0.16832226514816284,0.9501729011535645,0.9893967509269714,0.9894218444824219,0.9964672923088074
194,0.9914323687553406,0.8615981340408325,0.14590708911418915,1e-06,0.9470667243003845,0.9911068677902222,0.9911279082298279,0.9970378279685974,0.989693820476532,0.8434298038482666,0.16787222027778625,0.9514034986495972,0.9894111752510071,0.9894366264343262,0.9964725971221924
195,0.9914926886558533,0.8699728846549988,0.1387874037027359,1e-06,0.9460196495056152,0.9911720752716064,0.991195023059845,0.997059166431427,0.9896233677864075,0.8431280255317688,0.1683437079191208,0.946772575378418,0.9893360137939453,0.9893612265586853,0.9964487552642822
196,0.9913855791091919,0.8636159896850586,0.14317847788333893,1e-06,0.9434670209884644,0.9910589456558228,0.9910794496536255,0.9970215559005737,0.9896613955497742,0.8434816598892212,0.16785408556461334,0.9496698379516602,0.9893749356269836,0.9894006252288818,0.9964592456817627
197,0.9914247989654541,0.8629679679870605,0.14415639638900757,1e-06,0.94584721326828,0.9910976886749268,0.9911192059516907,0.9970338344573975,0.989612877368927,0.8434575796127319,0.1683289110660553,0.9464162588119507,0.9893235564231873,0.9893480539321899,0.996442437171936
198,0.9915749430656433,0.8691315650939941,0.13671152293682098,1e-06,0.9447016716003418,0.9912390112876892,0.9912588000297546,0.9970821142196655,0.9896354079246521,0.8431952595710754,0.16865244507789612,0.947068989276886,0.9893463850021362,0.9893708825111389,0.9964513182640076
199,0.9913738369941711,0.8625666499137878,0.14335066080093384,1e-06,0.9456904530525208,0.9910398721694946,0.9910605549812317,0.9970152378082275,0.9896686673164368,0.8441779017448425,0.16738833487033844,0.9508350491523743,0.9893813133239746,0.9894072413444519,0.9964630007743835
